Sample Name,Noise Type,Noise Intensity,Compressor,Result,Distance
heaventome,pink,0.25,ZSTD,heaventome,0.989506
heaventome,pink,0.25,LZ4,heaventome,0.987988
heaventome,pink,0.25,LZO,heaventome,0.884143
heaventome,pink,0.25,SNAPPY,eyesclosed,0.925827
heaventome,pink,0.2,GZIP,heaventome,0.989118
heaventome,pink,0.2,BZIP2,heaventome,0.987299
heaventome,pink,0.2,LZMA,heaventome,0.9744
heaventome,pink,0.2,ZSTD,heaventome,0.98947
heaventome,pink,0.2,LZ4,heaventome,0.987988
heaventome,pink,0.2,LZO,heaventome,0.884143
heaventome,pink,0.2,SNAPPY,eyesclosed,0.925827
heaventome,white,0.05,GZIP,heaventome,0.989118
heaventome,white,0.05,BZIP2,heaventome,0.987299
heaventome,white,0.05,LZMA,heaventome,0.9744
heaventome,white,0.05,ZSTD,heaventome,0.98947
heaventome,white,0.05,LZ4,heaventome,0.987988
heaventome,white,0.05,LZO,heaventome,0.884143
heaventome,white,0.05,SNAPPY,eyesclosed,0.925827
heaventome,white,0.15,GZIP,heaventome,0.989118
heaventome,white,0.15,BZIP2,heaventome,0.987299
heaventome,white,0.15,LZMA,heaventome,0.9744
heaventome,white,0.15,ZSTD,heaventome,0.98947
heaventome,white,0.15,LZ4,heaventome,0.987988
heaventome,white,0.15,LZO,heaventome,0.884143
heaventome,white,0.15,SNAPPY,eyesclosed,0.925827
heaventome,white,0.1,GZIP,heaventome,0.989118
heaventome,white,0.1,BZIP2,heaventome,0.987299
heaventome,white,0.1,LZMA,heaventome,0.9744
heaventome,white,0.1,ZSTD,heaventome,0.98947
heaventome,white,0.1,LZ4,heaventome,0.987988
heaventome,white,0.1,LZO,heaventome,0.884143
heaventome,white,0.1,SNAPPY,eyesclosed,0.925827
heaventome,white,0.25,GZIP,heaventome,0.989118
heaventome,white,0.25,BZIP2,heaventome,0.987299
heaventome,white,0.25,LZMA,heaventome,0.9744
heaventome,white,0.25,ZSTD,heaventome,0.98947
heaventome,white,0.25,LZ4,heaventome,0.987988
heaventome,white,0.25,LZO,heaventome,0.884143
heaventome,white,0.25,SNAPPY,eyesclosed,0.925827
heaventome,white,0.2,GZIP,heaventome,0.989118
heaventome,white,0.2,BZIP2,heaventome,0.987299
heaventome,white,0.2,LZMA,heaventome,0.9744
heaventome,white,0.2,ZSTD,heaventome,0.98947
heaventome,white,0.2,LZ4,heaventome,0.987988
heaventome,white,0.2,LZO,heaventome,0.884143
heaventome,white,0.2,SNAPPY,eyesclosed,0.925827
houdini,brown,0.05,GZIP,houdini,0.993176
houdini,brown,0.05,BZIP2,houdini,0.986344
houdini,brown,0.05,LZMA,on1tonight,0.976718
houdini,brown,0.05,ZSTD,houdini,0.994084
houdini,brown,0.05,LZ4,houdini,0.995314
houdini,brown,0.05,LZO,eyesclosed,0.862885
houdini,brown,0.05,SNAPPY,eyesclosed,0.87224
houdini,brown,0.15,GZIP,houdini,0.993176
houdini,brown,0.15,BZIP2,houdini,0.986311
houdini,brown,0.15,LZMA,on1tonight,0.976718
houdini,brown,0.15,ZSTD,houdini,0.994115
houdini,brown,0.15,LZ4,houdini,0.995104
houdini,brown,0.15,LZO,eyesclosed,0.862885
houdini,brown,0.15,SNAPPY,eyesclosed,0.87231
houdini,brown,0.1,GZIP,houdini,0.993176
houdini,brown,0.1,BZIP2,houdini,0.986311
houdini,brown,0.1,LZMA,on1tonight,0.976718
houdini,brown,0.1,ZSTD,houdini,0.994115
houdini,brown,0.1,LZ4,houdini,0.995104
houdini,brown,0.1,LZO,eyesclosed,0.862885
houdini,brown,0.1,SNAPPY,eyesclosed,0.87231
houdini,brown,0.25,GZIP,houdini,0.993176
houdini,brown,0.25,BZIP2,houdini,0.986344
houdini,brown,0.25,LZMA,on1tonight,0.976718
houdini,brown,0.25,ZSTD,houdini,0.994084
houdini,brown,0.25,LZ4,houdini,0.995314
houdini,brown,0.25,LZO,eyesclosed,0.862885
houdini,brown,0.25,SNAPPY,eyesclosed,0.87224
houdini,brown,0.2,GZIP,houdini,0.993176
houdini,brown,0.2,BZIP2,houdini,0.986344
houdini,brown,0.2,LZMA,on1tonight,0.976718
houdini,brown,0.2,ZSTD,houdini,0.994084
houdini,brown,0.2,LZ4,houdini,0.995314
houdini,brown,0.2,LZO,eyesclosed,0.862885
houdini,brown,0.2,SNAPPY,eyesclosed,0.87224
houdini,pink,0.05,GZIP,houdini,0.993144
houdini,pink,0.05,BZIP2,houdini,0.986506
houdini,pink,0.05,LZMA,on1tonight,0.97615
houdini,pink,0.05,ZSTD,houdini,0.994084
houdini,pink,0.05,LZ4,houdini,0.995314
houdini,pink,0.05,LZO,eyesclosed,0.862885
houdini,pink,0.05,SNAPPY,eyesclosed,0.87224
houdini,pink,0.15,GZIP,houdini,0.993176
houdini,pink,0.15,BZIP2,houdini,0.986344
houdini,pink,0.15,LZMA,on1tonight,0.976718
houdini,pink,0.15,ZSTD,houdini,0.994084
houdini,pink,0.15,LZ4,houdini,0.995314
houdini,pink,0.15,LZO,eyesclosed,0.862885
houdini,pink,0.15,SNAPPY,eyesclosed,0.87224
houdini,pink,0.1,GZIP,houdini,0.993176
houdini,pink,0.1,BZIP2,houdini,0.986344
houdini,pink,0.1,LZMA,on1tonight,0.976718
houdini,pink,0.1,ZSTD,houdini,0.994084
houdini,pink,0.1,LZ4,houdini,0.995314
houdini,pink,0.1,LZO,eyesclosed,0.862885
houdini,pink,0.1,SNAPPY,eyesclosed,0.87224
houdini,pink,0.25,GZIP,houdini,0.993176
houdini,pink,0.25,BZIP2,houdini,0.986344
houdini,pink,0.25,LZMA,on1tonight,0.976718
houdini,pink,0.25,ZSTD,houdini,0.994084
houdini,pink,0.25,LZ4,houdini,0.995314
houdini,pink,0.25,LZO,eyesclosed,0.862885
houdini,pink,0.25,SNAPPY,eyesclosed,0.87224
houdini,pink,0.2,GZIP,houdini,0.993176
houdini,pink,0.2,BZIP2,houdini,0.986344
houdini,pink,0.2,LZMA,on1tonight,0.976718
houdini,pink,0.2,ZSTD,houdini,0.994084
houdini,pink,0.2,LZ4,houdini,0.995314
houdini,pink,0.2,LZO,eyesclosed,0.862885
houdini,pink,0.2,SNAPPY,eyesclosed,0.87224
houdini,white,0.05,GZIP,houdini,0.993176
houdini,white,0.05,BZIP2,houdini,0.986344
houdini,white,0.05,LZMA,on1tonight,0.976718
houdini,white,0.05,ZSTD,houdini,0.994084
houdini,white,0.05,LZ4,houdini,0.995314
houdini,white,0.05,LZO,eyesclosed,0.862885
houdini,white,0.05,SNAPPY,eyesclosed,0.87224
houdini,white,0.15,GZIP,houdini,0.993176
houdini,white,0.15,BZIP2,houdini,0.986344
houdini,white,0.15,LZMA,on1tonight,0.976718
houdini,white,0.15,ZSTD,houdini,0.994084
houdini,white,0.15,LZ4,houdini,0.995314
houdini,white,0.15,LZO,eyesclosed,0.862885
houdini,white,0.15,SNAPPY,eyesclosed,0.87224
houdini,white,0.1,GZIP,houdini,0.993176
houdini,white,0.1,BZIP2,houdini,0.986344
houdini,white,0.1,LZMA,on1tonight,0.976718
houdini,white,0.1,ZSTD,houdini,0.994084
houdini,white,0.1,LZ4,houdini,0.995314
houdini,white,0.1,LZO,eyesclosed,0.862885
houdini,white,0.1,SNAPPY,eyesclosed,0.87224
houdini,white,0.25,GZIP,houdini,0.993176
houdini,white,0.25,BZIP2,houdini,0.986344
houdini,white,0.25,LZMA,on1tonight,0.976718
houdini,white,0.25,ZSTD,houdini,0.994084
houdini,white,0.25,LZ4,houdini,0.995314
houdini,white,0.25,LZO,eyesclosed,0.862885
houdini,white,0.25,SNAPPY,eyesclosed,0.87224
houdini,white,0.2,GZIP,houdini,0.993176
houdini,white,0.2,BZIP2,houdini,0.986344
houdini,white,0.2,LZMA,on1tonight,0.976718
houdini,white,0.2,ZSTD,houdini,0.994084
houdini,white,0.2,LZ4,houdini,0.995314
houdini,white,0.2,LZO,eyesclosed,0.862885
houdini,white,0.2,SNAPPY,eyesclosed,0.87224
jingle,brown,0.05,GZIP,jingle,0.978963
jingle,brown,0.05,BZIP2,jingle,0.976737
jingle,brown,0.05,LZMA,jingle,0.957746
jingle,brown,0.05,ZSTD,jingle,0.977965
jingle,brown,0.05,LZ4,jingle,0.980043
jingle,brown,0.05,LZO,eyesclosed,0.860677
jingle,brown,0.05,SNAPPY,eyesclosed,0.873687
jingle,brown,0.15,GZIP,jingle,0.978963
jingle,brown,0.15,BZIP2,jingle,0.976737
jingle,brown,0.15,LZMA,jingle,0.957746
jingle,brown,0.15,ZSTD,jingle,0.977965
jingle,brown,0.15,LZ4,jingle,0.980043
jingle,brown,0.15,LZO,eyesclosed,0.860677
jingle,brown,0.15,SNAPPY,eyesclosed,0.873687
jingle,brown,0.1,GZIP,jingle,0.978963
jingle,brown,0.1,BZIP2,jingle,0.976737
jingle,brown,0.1,LZMA,jingle,0.957746
jingle,brown,0.1,ZSTD,jingle,0.977965
jingle,brown,0.1,LZ4,jingle,0.980043
jingle,brown,0.1,LZO,eyesclosed,0.860677
jingle,brown,0.1,SNAPPY,eyesclosed,0.873687
jingle,brown,0.25,GZIP,jingle,0.978963
jingle,brown,0.25,BZIP2,jingle,0.976737
jingle,brown,0.25,LZMA,jingle,0.957746
jingle,brown,0.25,ZSTD,jingle,0.977965
jingle,brown,0.25,LZ4,jingle,0.980043
jingle,brown,0.25,LZO,eyesclosed,0.860677
jingle,brown,0.25,SNAPPY,eyesclosed,0.873687
jingle,brown,0.2,GZIP,jingle,0.978963
jingle,brown,0.2,BZIP2,jingle,0.976737
jingle,brown,0.2,LZMA,jingle,0.957746
jingle,brown,0.2,ZSTD,jingle,0.977965
jingle,brown,0.2,LZ4,jingle,0.980043
jingle,brown,0.2,LZO,eyesclosed,0.860677
jingle,brown,0.2,SNAPPY,eyesclosed,0.873687
jingle,pink,0.05,GZIP,jingle,0.978963
jingle,pink,0.05,BZIP2,jingle,0.976737
jingle,pink,0.05,LZMA,jingle,0.957746
jingle,pink,0.05,ZSTD,jingle,0.977965
jingle,pink,0.05,LZ4,jingle,0.980043
jingle,pink,0.05,LZO,eyesclosed,0.860677
jingle,pink,0.05,SNAPPY,eyesclosed,0.873687
jingle,pink,0.15,GZIP,jingle,0.978963
jingle,pink,0.15,BZIP2,jingle,0.976737
jingle,pink,0.15,LZMA,jingle,0.957746
jingle,pink,0.15,ZSTD,jingle,0.977965
jingle,pink,0.15,LZ4,jingle,0.980043
jingle,pink,0.15,LZO,eyesclosed,0.860677
jingle,pink,0.15,SNAPPY,eyesclosed,0.873687
jingle,pink,0.1,GZIP,jingle,0.978963
jingle,pink,0.1,BZIP2,jingle,0.976737
jingle,pink,0.1,LZMA,jingle,0.957746
jingle,pink,0.1,ZSTD,jingle,0.977965
jingle,pink,0.1,LZ4,jingle,0.980043
jingle,pink,0.1,LZO,eyesclosed,0.860677
jingle,pink,0.1,SNAPPY,eyesclosed,0.873687
jingle,pink,0.25,GZIP,jingle,0.978963
jingle,pink,0.25,BZIP2,jingle,0.976737
jingle,pink,0.25,LZMA,jingle,0.957746
jingle,pink,0.25,ZSTD,jingle,0.977965
jingle,pink,0.25,LZ4,jingle,0.980043
jingle,pink,0.25,LZO,eyesclosed,0.860677
jingle,pink,0.25,SNAPPY,eyesclosed,0.873687
jingle,pink,0.2,GZIP,jingle,0.978963
jingle,pink,0.2,BZIP2,jingle,0.976737
jingle,pink,0.2,LZMA,jingle,0.957746
jingle,pink,0.2,ZSTD,jingle,0.977965
jingle,pink,0.2,LZ4,jingle,0.980043
jingle,pink,0.2,LZO,eyesclosed,0.860677
jingle,pink,0.2,SNAPPY,eyesclosed,0.873687
jingle,white,0.05,GZIP,jingle,0.978963
jingle,white,0.05,BZIP2,jingle,0.976737
jingle,white,0.05,LZMA,jingle,0.957746
jingle,white,0.05,ZSTD,jingle,0.977965
jingle,white,0.05,LZ4,jingle,0.980043
jingle,white,0.05,LZO,eyesclosed,0.860677
jingle,white,0.05,SNAPPY,eyesclosed,0.873687
jingle,white,0.15,GZIP,jingle,0.978963
jingle,white,0.15,BZIP2,jingle,0.976737
jingle,white,0.15,LZMA,jingle,0.957746
jingle,white,0.15,ZSTD,jingle,0.977965
jingle,white,0.15,LZ4,jingle,0.980043
jingle,white,0.15,LZO,eyesclosed,0.860677
jingle,white,0.15,SNAPPY,eyesclosed,0.873687
jingle,white,0.1,GZIP,jingle,0.978963
jingle,white,0.1,BZIP2,jingle,0.976737
jingle,white,0.1,LZMA,jingle,0.957746
jingle,white,0.1,ZSTD,jingle,0.977965
jingle,white,0.1,LZ4,jingle,0.980043
jingle,white,0.1,LZO,eyesclosed,0.860677
jingle,white,0.1,SNAPPY,eyesclosed,0.873687
jingle,white,0.25,GZIP,jingle,0.978963
jingle,white,0.25,BZIP2,jingle,0.976737
jingle,white,0.25,LZMA,jingle,0.957746
jingle,white,0.25,ZSTD,jingle,0.977965
jingle,white,0.25,LZ4,jingle,0.980043
jingle,white,0.25,LZO,eyesclosed,0.860677
jingle,white,0.25,SNAPPY,eyesclosed,0.873687
jingle,white,0.2,GZIP,jingle,0.978963
jingle,white,0.2,BZIP2,jingle,0.976737
jingle,white,0.2,LZMA,jingle,0.957746
jingle,white,0.2,ZSTD,jingle,0.977965
jingle,white,0.2,LZ4,jingle,0.980043
jingle,white,0.2,LZO,eyesclosed,0.860677
jingle,white,0.2,SNAPPY,eyesclosed,0.873687
lying4fun,brown,0.05,GZIP,cake,1.00021
lying4fun,brown,0.05,BZIP2,lying4fun,0.97919
lying4fun,brown,0.05,LZMA,on1tonight,0.976718
lying4fun,brown,0.05,ZSTD,lying4fun,0.99476
lying4fun,brown,0.05,LZ4,getitstarted,0.99836
lying4fun,brown,0.05,LZO,getitstarted,0.941215
lying4fun,brown,0.05,SNAPPY,eyesclosed,0.965738
lying4fun,brown,0.15,GZIP,cake,1.00021
lying4fun,brown,0.15,BZIP2,lying4fun,0.97919
lying4fun,brown,0.15,LZMA,on1tonight,0.976718
lying4fun,brown,0.15,ZSTD,lying4fun,0.99476
lying4fun,brown,0.15,LZ4,getitstarted,0.99836
lying4fun,brown,0.15,LZO,getitstarted,0.941215
lying4fun,brown,0.15,SNAPPY,eyesclosed,0.965738
lying4fun,brown,0.1,GZIP,cake,1.00021
lying4fun,brown,0.1,BZIP2,lying4fun,0.97919
lying4fun,brown,0.1,LZMA,on1tonight,0.976718
lying4fun,brown,0.1,ZSTD,lying4fun,0.99476
lying4fun,brown,0.1,LZ4,getitstarted,0.99836
lying4fun,brown,0.1,LZO,getitstarted,0.941215
lying4fun,brown,0.1,SNAPPY,eyesclosed,0.965738
lying4fun,brown,0.25,GZIP,cake,1.00021
lying4fun,brown,0.25,BZIP2,lying4fun,0.97919
lying4fun,brown,0.25,LZMA,on1tonight,0.976718
lying4fun,brown,0.25,ZSTD,lying4fun,0.99476
lying4fun,brown,0.25,LZ4,getitstarted,0.99836
lying4fun,brown,0.25,LZO,getitstarted,0.941215
lying4fun,brown,0.25,SNAPPY,eyesclosed,0.965738
lying4fun,brown,0.2,GZIP,cake,1.00021
lying4fun,brown,0.2,BZIP2,lying4fun,0.97919
lying4fun,brown,0.2,LZMA,on1tonight,0.976718
lying4fun,brown,0.2,ZSTD,lying4fun,0.99476
lying4fun,brown,0.2,LZ4,getitstarted,0.99836
lying4fun,brown,0.2,LZO,getitstarted,0.941215
lying4fun,brown,0.2,SNAPPY,eyesclosed,0.965738
lying4fun,pink,0.05,GZIP,cake,1.00021
lying4fun,pink,0.05,BZIP2,lying4fun,0.97919
lying4fun,pink,0.05,LZMA,on1tonight,0.976718
lying4fun,pink,0.05,ZSTD,lying4fun,0.99476
lying4fun,pink,0.05,LZ4,getitstarted,0.99836
lying4fun,pink,0.05,LZO,getitstarted,0.941215
lying4fun,pink,0.05,SNAPPY,eyesclosed,0.965738
lying4fun,pink,0.15,GZIP,cake,1.00021
lying4fun,pink,0.15,BZIP2,lying4fun,0.97919
lying4fun,pink,0.15,LZMA,on1tonight,0.976718
lying4fun,pink,0.15,ZSTD,lying4fun,0.99476
lying4fun,pink,0.15,LZ4,getitstarted,0.99836
lying4fun,pink,0.15,LZO,getitstarted,0.941215
lying4fun,pink,0.15,SNAPPY,eyesclosed,0.965738
lying4fun,pink,0.1,GZIP,cake,1.00021
lying4fun,pink,0.1,BZIP2,lying4fun,0.97919
lying4fun,pink,0.1,LZMA,on1tonight,0.976718
lying4fun,pink,0.1,ZSTD,lying4fun,0.99476
lying4fun,pink,0.1,LZ4,getitstarted,0.99836
lying4fun,pink,0.1,LZO,getitstarted,0.941215
lying4fun,pink,0.1,SNAPPY,eyesclosed,0.965738
lying4fun,pink,0.25,GZIP,cake,1.00021
lying4fun,pink,0.25,BZIP2,lying4fun,0.97919
lying4fun,pink,0.25,LZMA,on1tonight,0.976718
lying4fun,pink,0.25,ZSTD,lying4fun,0.99476
lying4fun,pink,0.25,LZ4,getitstarted,0.99836
lying4fun,pink,0.25,LZO,getitstarted,0.941215
lying4fun,pink,0.25,SNAPPY,eyesclosed,0.965738
lying4fun,pink,0.2,GZIP,cake,1.00021
lying4fun,pink,0.2,BZIP2,lying4fun,0.97919
lying4fun,pink,0.2,LZMA,on1tonight,0.976718
lying4fun,pink,0.2,ZSTD,lying4fun,0.99476
lying4fun,pink,0.2,LZ4,getitstarted,0.99836
lying4fun,pink,0.2,LZO,getitstarted,0.941215
lying4fun,pink,0.2,SNAPPY,eyesclosed,0.965738
lying4fun,white,0.05,GZIP,cake,1.00021
lying4fun,white,0.05,BZIP2,lying4fun,0.97919
lying4fun,white,0.05,LZMA,on1tonight,0.976718
lying4fun,white,0.05,ZSTD,lying4fun,0.99476
lying4fun,white,0.05,LZ4,getitstarted,0.99836
lying4fun,white,0.05,LZO,getitstarted,0.941215
lying4fun,white,0.05,SNAPPY,eyesclosed,0.965738
lying4fun,white,0.15,GZIP,cake,1.00021
lying4fun,white,0.15,BZIP2,lying4fun,0.97919
lying4fun,white,0.15,LZMA,on1tonight,0.976718
lying4fun,white,0.15,ZSTD,lying4fun,0.99476
lying4fun,white,0.15,LZ4,getitstarted,0.99836
lying4fun,white,0.15,LZO,getitstarted,0.941215
lying4fun,white,0.15,SNAPPY,eyesclosed,0.965738
lying4fun,white,0.1,GZIP,cake,1.00021
lying4fun,white,0.1,BZIP2,lying4fun,0.97919
lying4fun,white,0.1,LZMA,on1tonight,0.976718
lying4fun,white,0.1,ZSTD,lying4fun,0.99476
lying4fun,white,0.1,LZ4,getitstarted,0.99836
lying4fun,white,0.1,LZO,getitstarted,0.941215
lying4fun,white,0.1,SNAPPY,eyesclosed,0.965738
lying4fun,white,0.25,GZIP,cake,1.00021
lying4fun,white,0.25,BZIP2,lying4fun,0.97919
lying4fun,white,0.25,LZMA,on1tonight,0.976718
lying4fun,white,0.25,ZSTD,lying4fun,0.99476
lying4fun,white,0.25,LZ4,getitstarted,0.99836
lying4fun,white,0.25,LZO,getitstarted,0.941215
lying4fun,white,0.25,SNAPPY,eyesclosed,0.965738
lying4fun,white,0.2,GZIP,cake,1.00021
lying4fun,white,0.2,BZIP2,lying4fun,0.97919
lying4fun,white,0.2,LZMA,on1tonight,0.976718
lying4fun,white,0.2,ZSTD,lying4fun,0.99476
lying4fun,white,0.2,LZ4,getitstarted,0.99836
lying4fun,white,0.2,LZO,getitstarted,0.941215
lying4fun,white,0.2,SNAPPY,eyesclosed,0.965738
on1tonight,brown,0.05,GZIP,on1tonight,0.989526
on1tonight,brown,0.05,BZIP2,on1tonight,0.968847
on1tonight,brown,0.05,LZMA,on1tonight,0.950596
on1tonight,brown,0.05,ZSTD,on1tonight,0.999882
on1tonight,brown,0.05,LZ4,on1tonight,0.9877
on1tonight,brown,0.05,LZO,eyesclosed,0.860398
on1tonight,brown,0.05,SNAPPY,eyesclosed,0.872847
on1tonight,brown,0.15,GZIP,on1tonight,0.989526
on1tonight,brown,0.15,BZIP2,on1tonight,0.968847
on1tonight,brown,0.15,LZMA,on1tonight,0.950596
on1tonight,brown,0.15,ZSTD,on1tonight,0.999882
on1tonight,brown,0.15,LZ4,on1tonight,0.9877
on1tonight,brown,0.15,LZO,eyesclosed,0.860398
on1tonight,brown,0.15,SNAPPY,eyesclosed,0.872847
on1tonight,brown,0.1,GZIP,on1tonight,0.989526
on1tonight,brown,0.1,BZIP2,on1tonight,0.968847
on1tonight,brown,0.1,LZMA,on1tonight,0.950596
on1tonight,brown,0.1,ZSTD,on1tonight,0.999882
on1tonight,brown,0.1,LZ4,on1tonight,0.9877
on1tonight,brown,0.1,LZO,eyesclosed,0.860398
on1tonight,brown,0.1,SNAPPY,eyesclosed,0.872847
on1tonight,brown,0.25,GZIP,on1tonight,0.989526
on1tonight,brown,0.25,BZIP2,on1tonight,0.968847
on1tonight,brown,0.25,LZMA,on1tonight,0.950596
on1tonight,brown,0.25,ZSTD,on1tonight,0.999882
on1tonight,brown,0.25,LZ4,on1tonight,0.9877
on1tonight,brown,0.25,LZO,eyesclosed,0.860398
on1tonight,brown,0.25,SNAPPY,eyesclosed,0.872847
on1tonight,brown,0.2,GZIP,on1tonight,0.989526
on1tonight,brown,0.2,BZIP2,on1tonight,0.968847
on1tonight,brown,0.2,LZMA,on1tonight,0.950596
on1tonight,brown,0.2,ZSTD,on1tonight,0.999882
on1tonight,brown,0.2,LZ4,on1tonight,0.9877
on1tonight,brown,0.2,LZO,eyesclosed,0.860398
on1tonight,brown,0.2,SNAPPY,eyesclosed,0.872847
on1tonight,pink,0.05,GZIP,on1tonight,0.989526
on1tonight,pink,0.05,BZIP2,on1tonight,0.968847
on1tonight,pink,0.05,LZMA,on1tonight,0.950596
on1tonight,pink,0.05,ZSTD,on1tonight,0.999882
on1tonight,pink,0.05,LZ4,on1tonight,0.9877
on1tonight,pink,0.05,LZO,eyesclosed,0.860398
on1tonight,pink,0.05,SNAPPY,eyesclosed,0.872847
on1tonight,pink,0.15,GZIP,on1tonight,0.989526
on1tonight,pink,0.15,BZIP2,on1tonight,0.968847
on1tonight,pink,0.15,LZMA,on1tonight,0.950596
on1tonight,pink,0.15,ZSTD,on1tonight,0.999882
on1tonight,pink,0.15,LZ4,on1tonight,0.9877
on1tonight,pink,0.15,LZO,eyesclosed,0.860398
on1tonight,pink,0.15,SNAPPY,eyesclosed,0.872847
on1tonight,pink,0.1,GZIP,on1tonight,0.989526
on1tonight,pink,0.1,BZIP2,on1tonight,0.968847
on1tonight,pink,0.1,LZMA,on1tonight,0.950596
on1tonight,pink,0.1,ZSTD,on1tonight,0.999882
on1tonight,pink,0.1,LZ4,on1tonight,0.9877
on1tonight,pink,0.1,LZO,eyesclosed,0.860398
on1tonight,pink,0.1,SNAPPY,eyesclosed,0.872847
on1tonight,pink,0.25,GZIP,on1tonight,0.989526
on1tonight,pink,0.25,BZIP2,on1tonight,0.968847
on1tonight,pink,0.25,LZMA,on1tonight,0.950596
on1tonight,pink,0.25,ZSTD,on1tonight,0.999882
on1tonight,pink,0.25,LZ4,on1tonight,0.9877
on1tonight,pink,0.25,LZO,eyesclosed,0.860398
on1tonight,pink,0.25,SNAPPY,eyesclosed,0.872847
on1tonight,pink,0.2,GZIP,on1tonight,0.989526
on1tonight,pink,0.2,BZIP2,on1tonight,0.968847
on1tonight,pink,0.2,LZMA,on1tonight,0.950596
on1tonight,pink,0.2,ZSTD,on1tonight,0.999882
on1tonight,pink,0.2,LZ4,on1tonight,0.9877
on1tonight,pink,0.2,LZO,eyesclosed,0.860398
on1tonight,pink,0.2,SNAPPY,eyesclosed,0.872847
on1tonight,white,0.05,GZIP,on1tonight,0.989526
on1tonight,white,0.05,BZIP2,on1tonight,0.968847
on1tonight,white,0.05,LZMA,on1tonight,0.950596
on1tonight,white,0.05,ZSTD,on1tonight,0.999882
on1tonight,white,0.05,LZ4,on1tonight,0.9877
on1tonight,white,0.05,LZO,eyesclosed,0.860398
on1tonight,white,0.05,SNAPPY,eyesclosed,0.872847
on1tonight,white,0.15,GZIP,on1tonight,0.989526
on1tonight,white,0.15,BZIP2,on1tonight,0.968847
on1tonight,white,0.15,LZMA,on1tonight,0.950596
on1tonight,white,0.15,ZSTD,on1tonight,0.999882
on1tonight,white,0.15,LZ4,on1tonight,0.9877
on1tonight,white,0.15,LZO,eyesclosed,0.860398
on1tonight,white,0.15,SNAPPY,eyesclosed,0.872847
on1tonight,white,0.1,GZIP,on1tonight,0.989526
on1tonight,white,0.1,BZIP2,on1tonight,0.968847
on1tonight,white,0.1,LZMA,on1tonight,0.950596
on1tonight,white,0.1,ZSTD,on1tonight,0.999882
on1tonight,white,0.1,LZ4,on1tonight,0.9877
on1tonight,white,0.1,LZO,eyesclosed,0.860398
on1tonight,white,0.1,SNAPPY,eyesclosed,0.872847
on1tonight,white,0.25,GZIP,on1tonight,0.989526
on1tonight,white,0.25,BZIP2,on1tonight,0.968847
on1tonight,white,0.25,LZMA,on1tonight,0.950596
on1tonight,white,0.25,ZSTD,on1tonight,0.999882
on1tonight,white,0.25,LZ4,on1tonight,0.9877
on1tonight,white,0.25,LZO,eyesclosed,0.860398
on1tonight,white,0.25,SNAPPY,eyesclosed,0.872847
on1tonight,white,0.2,GZIP,on1tonight,0.989526
on1tonight,white,0.2,BZIP2,on1tonight,0.968847
on1tonight,white,0.2,LZMA,on1tonight,0.950596
on1tonight,white,0.2,ZSTD,on1tonight,0.999882
on1tonight,white,0.2,LZ4,on1tonight,0.9877
on1tonight,white,0.2,LZO,eyesclosed,0.860398
on1tonight,white,0.2,SNAPPY,eyesclosed,0.872847
partyrock,brown,0.05,GZIP,jingle,0.997853
partyrock,brown,0.05,BZIP2,partyrock,0.991073
partyrock,brown,0.05,LZMA,on1tonight,0.978421
partyrock,brown,0.05,ZSTD,1093,0.996642
partyrock,brown,0.05,LZ4,1093,0.997704
partyrock,brown,0.05,LZO,eyesclosed,0.862327
partyrock,brown,0.05,SNAPPY,eyesclosed,0.872333
partyrock,brown,0.15,GZIP,jingle,0.997853
partyrock,brown,0.15,BZIP2,partyrock,0.991073
partyrock,brown,0.15,LZMA,on1tonight,0.978421
partyrock,brown,0.15,ZSTD,1093,0.996642
partyrock,brown,0.15,LZ4,1093,0.997704
partyrock,brown,0.15,LZO,eyesclosed,0.862327
partyrock,brown,0.15,SNAPPY,eyesclosed,0.872333
partyrock,brown,0.1,GZIP,jingle,0.997853
partyrock,brown,0.1,BZIP2,partyrock,0.991073
partyrock,brown,0.1,LZMA,on1tonight,0.978421
partyrock,brown,0.1,ZSTD,1093,0.996642
partyrock,brown,0.1,LZ4,1093,0.997704
partyrock,brown,0.1,LZO,eyesclosed,0.862327
partyrock,brown,0.1,SNAPPY,eyesclosed,0.872333
partyrock,brown,0.25,GZIP,jingle,0.997853
partyrock,brown,0.25,BZIP2,partyrock,0.991073
partyrock,brown,0.25,LZMA,on1tonight,0.978421
partyrock,brown,0.25,ZSTD,1093,0.996642
partyrock,brown,0.25,LZ4,1093,0.997704
partyrock,brown,0.25,LZO,eyesclosed,0.862327
partyrock,brown,0.25,SNAPPY,eyesclosed,0.872333
partyrock,brown,0.2,GZIP,jingle,0.997853
partyrock,brown,0.2,BZIP2,partyrock,0.991073
partyrock,brown,0.2,LZMA,on1tonight,0.978421
partyrock,brown,0.2,ZSTD,1093,0.996642
partyrock,brown,0.2,LZ4,1093,0.997704
partyrock,brown,0.2,LZO,eyesclosed,0.862327
partyrock,brown,0.2,SNAPPY,eyesclosed,0.872333
partyrock,pink,0.05,GZIP,jingle,0.997853
partyrock,pink,0.05,BZIP2,partyrock,0.991073
partyrock,pink,0.05,LZMA,on1tonight,0.978421
partyrock,pink,0.05,ZSTD,1093,0.996642
partyrock,pink,0.05,LZ4,1093,0.997704
partyrock,pink,0.05,LZO,eyesclosed,0.862327
